"","","occ","ranges","mean_env","mean_cov","sum_cov"
"1215","NM_farmland_Scaff5075341_1","3","0.102692564","0.503836392666667","0.771117118","2.313351354"
"1216","NM_farmland_Scaff5166491_1","1","0","0.452027209","4.285544273","4.285544273"
"1217","NM_farmland_Scaff5243411_2","15","0.562476237","0.558327328533333","0.763625497133333","11.454382457"
"1218","NM_farmland_Scaff5918774_1","2","0.0481423050000001","0.4776292555","2.2589684275","4.517936855"
"1219","NM_farmland_Scaff6280205_9","4","0.102692564","0.49186569325","1.852537931","7.410151724"
"1220","NM_farmland_Scaff6752600_1","9","0.415568861","0.499093903777778","0.548284095777778","4.934556862"
"1221","NM_farmland_Scaff6989799_1","2","0.102692564","0.504904385","1.8981823705","3.796364741"
"1222","NM_farmland_Scaff7037758_1","3","0.022473874","0.441976519666667","1.75194775166667","5.255843255"
"1223","NM_farmland_Scaff7532743_1","3","0.022473874","0.441976519666667","1.00677277933333","3.020318338"
"1224","NM_farmland_Scaff7840239_1","2","0.102692564","0.504904385","1.762107459","3.524214918"
"1225","NM_farmland_Scaff7937997_2","3","0.102692564","0.503836392666667","2.87940689266667","8.638220678"
"1226","NM_forest_Scaff0204260_1","3","0.164933485","0.136603812333333","1.15116484666667","3.45349454"
"1227","NM_forest_Scaff0525418_1","14","0.419104483","0.197413053857143","1.084975641","15.189658974"
"1228","NM_forest_Scaff0816148_1","2","0.025941015","0.2727728315","0.982336108","1.964672216"
"1229","NM_forest_Scaff0847333_1","13","0.654625304","0.450385369","0.618880725692308","8.045449434"
"1230","NM_forest_Scaff0949956_1","16","0.517495321","0.301906934625","5.36593581675","85.854973068"
"1231","NM_forest_Scaff1521267_1","12","0.684910601","0.266612671333333","2.68557738625","32.226928635"
"1232","NM_forest_Scaff1609472_2","5","0.380233948","0.4643473944","7.638035447","38.190177235"
"1233","NM_forest_Scaff1757799_1","3","0.197508691","0.304415292","1.12833258133333","3.384997744"
"1234","NM_forest_Scaff2645667_1","7","0.463367038","0.386798459428571","0.738030265142857","5.166211856"
"1235","NM_forest_Scaff2956701_1","8","0.467107839","0.2661701335","0.343056533875","2.744452271"
"1236","NM_forest_Scaff3983620_1","1","0","0.214996923","3.407671514","3.407671514"
"1237","NM_forest_Scaff4172814_1","1","0","0.285743339","4.215286651","4.215286651"
"1238","NM_forest_Scaff4481810_1","4","0.130973108","0.22882820425","0.7029504495","2.811801798"
"1239","NM_forest_Scaff4680071_1","10","0.353716796","0.3199192213","0.676043398","6.76043398"
"1240","NM_forest_Scaff5060545_1","8","0.266210457","0.3852826675","0.474619515125","3.796956121"
"1241","NM_gr_Scaff00035097_4","18","0.453111235","0.449976120444444","0.734642811277778","13.223570603"
"1242","NM_gr_Scaff00521037_1","13","0.453111235","0.415689938230769","0.623783089692308","8.109180166"
"1243","NM_gr_Scaff01216011_1","6","0.305911848","0.4825205235","0.525855605333333","3.155133632"
"1244","NM_gr_Scaff01263783_4","5","0.078627691","0.4184234306","1.8215637644","9.107818822"
"1245","NM_gr_Scaff01348206_6","33","0.753584375","0.494363124030303","0.558559617454545","18.432467376"
"1246","NM_gr_Scaff02259134_1","59","0.636999102","0.503536590254237","2.42278248771186","142.944166775"
"1247","NM_gr_Scaff02281595_2","4","0.623170246","0.31956362075","1.86415070525","7.456602821"
"1248","NM_gr_Scaff03418653_8","8","0.445957015","0.39121804925","1.875013761875","15.000110095"
"1249","NM_gr_Scaff03854333_1","11","0.37596811","0.413918769181818","0.478688369545455","5.265572065"
"1250","NM_gr_Scaff04409292_1","4","0.05063417","0.24544624","0.590736626","2.362946504"
"1251","NM_gr_Scaff04462038_1","7","0.453083259","0.432839320714286","0.607709605","4.253967235"
"1252","NM_gr_Scaff04469443_1","28","0.705060197","0.389028275","0.395683215892857","11.079130045"
"1253","NM_gr_Scaff04786750_1","2","0.028299342","0.23229393","0.9163084355","1.832616871"
"1254","NM_gr_Scaff05668765_1","4","0.155255259","0.27160151225","1.04682917425","4.187316697"
"1255","NM_gr_Scaff06016324_1","8","0.358574553","0.345539830125","0.667612214375","5.340897715"
"1256","NM_gr_Scaff06028269_11","2","0.120522273","0.2085172925","3.8686576565","7.737315313"
"1257","NM_gr_Scaff06297058_2","11","0.404748762","0.507905763454545","0.616405745","6.780463195"
"1258","NM_gr_Scaff06727735_17","34","0.605665884","0.422088968294118","0.519381094617647","17.658957217"
"1259","NM_gr_Scaff07029192_2","7","0.23388295","0.365525726142857","1.25891086014286","8.812376021"
"1260","NM_gr_Scaff07996580_1","13","0.693752105","0.307473742769231","1.20183470192308","15.623851125"
"1261","NM_gr_Scaff08068855_1","5","0.155255259","0.288919095","0.769407876","3.84703938"
"1262","NM_gr_Scaff08254792_4","7","0.350900331","0.308201205571429","1.18771841685714","8.314028918"
"1263","NM_gr_Scaff08845099_1","4","0.146344475","0.34270515525","0.84590765025","3.383630601"
"1264","NM_gr_Scaff08923783_1","9","0.329397622","0.353089440111111","0.841979976222222","7.577819786"
"1265","NM_gr_Scaff08958711_1","9","0.453083259","0.404731803666667","0.524379564555556","4.719416081"
"1266","NM_gr_Scaff08961060_2","1","0","0.248418671","1.078958592","1.078958592"
"1267","NM_gr_Scaff09574705_1","11","0.588751358","0.336531444181818","0.394500609727273","4.339506707"
"1268","NM_gr_Scaff09610630_1","3","0.073429822","0.287270966333333","0.996283881","2.988851643"
"1269","NM_gr_Scaff09979727_1","3","0.146344475","0.295883449333333","1.03613792266667","3.108413768"
"1270","NM_gr_Scaff10194591_1","1","0","0.268778429","2.998783375","2.998783375"
"1271","NM_gr_Scaff11074163_7","5","0.229352092","0.3567445916","1.2709804626","6.354902313"
"1272","NM_gr_Scaff11427094_1","13","0.466291696","0.435183418692308","1.45633985238462","18.932418081"
"1273","NM_gr_Scaff11821325_1","5","0.357746711","0.3507911922","0.6935759764","3.467879882"
"1274","NM_gr_Scaff12306175_1","3","0.174643817","0.285791978666667","1.04366775233333","3.131003257"
"1275","NM_gr_Scaff12776987_1","5","0.081327721","0.2347849184","0.687080066","3.43540033"
"1276","NM_gr_Scaff13093308_1","20","0.487785511","0.42208233365","2.0047486091","40.094972182"
"1277","NM_gr_Scaff13359593_1","2","0.03459865","0.375488751","2.571909658","5.143819316"
"1278","NM_gr_Scaff13669756_1","1","0","0.333232146","2.652438346","2.652438346"
"1279","NM_tailings_Scaff295410_1","6","0.158936005","0.278927363","3.12707826616667","18.762469597"
"1280","NM_tailings_Scaff600644_2","3","0.052095784","0.109510282666667","2.73751271166667","8.212538135"
"1281","QH_Go_Scaff0363919_1","4","0.231830607","0.2175627305","1.501145595","6.00458238"
"1282","QH_Go_Scaff0399724_1","1","0","0.195442266","3.411817201","3.411817201"
"1283","QH_Go_Scaff0496325_1","2","0.178461915","0.2440011885","2.2638001745","4.527600349"
"1284","QH_Go_Scaff1102304_1","3","0.357972354","0.267414912333333","1.23561181733333","3.706835452"
"1285","QH_Go_Scaff1612938_1","1","0","0.154770231","3.456865555","3.456865555"
"1286","QH_Go_Scaff1691530_1","1","0","0.154770231","1.749576821","1.749576821"
"1287","QH_Go_Scaff1984579_1","16","0.750913226","0.3217250956875","2.0180894523125","32.289431237"
"1288","QH_Go_Scaff2099728_1","2","0.071654903","0.2312697175","1.728251866","3.456503732"
"1289","QH_Go_Scaff3442485_1","1","0","0.195442266","2.337066052","2.337066052"
"1290","QH_Gr_Scaff0260424_1","1","0","0.368955151","4.356214679","4.356214679"
"1291","QH_Gr_Scaff0304716_4","14","0.889224498","0.476387347357143","0.998082145142857","13.973150032"
"1292","QH_Gr_Scaff1333329_1","22","0.61105003","0.456002938363636","0.849423046818182","18.68730703"
"1293","QH_Gr_Scaff1806275_1","8","0.238391781","0.426354836","0.576602761625","4.612822093"
"1294","QH_Gr_Scaff2141678_1","3","0.401227701","0.564161542333333","0.513902015333333","1.541706046"
"1295","QH_Gr_Scaff2177649_1","20","0.564067256","0.40922028115","1.5756689756","31.513379512"
"1296","QH_Gr_Scaff2408577_1","8","0.355051166","0.284049334","0.79800860625","6.38406885"
"1297","QH_Gr_Scaff2561956_3","30","0.880975174","0.5073772179","1.86417977466667","55.92539324"
"1298","QH_Gr_Scaff2608883_1","7","0.623170246","0.431608893","1.51544703942857","10.608129276"
"1299","QH_tailings_Scaff0083436_3","1","0","0.038755346","3.735555936","3.735555936"
"1300","QH_tailings_Scaff0224242_2","3","0.437225841","0.282527936666667","1.46564267366667","4.396928021"
"1301","QH_tailings_Scaff0255105_1","5","0.685935364","0.2714856958","1.3648335606","6.824167803"
"1302","QH_tailings_Scaff0570653_1","4","0.463968084","0.26187122975","1.7065284305","6.826113722"
"1303","QH_tailings_Scaff0634793_1","4","0.293480788","0.24091027025","0.606492723","2.425970892"
"1304","QH_tailings_Scaff0723620_1","5","0.109345362","0.1101782192","1.1514343084","5.757171542"
"1305","QH_tailings_Scaff0886862_1","13","0.719664828","0.381222303538462","0.464764846615385","6.041943006"
"1306","QH_tailings_Scaff0971915_273","2","0.020149596","0.048830144","7.0908244005","14.181648801"
"1307","QH_tailings_Scaff1074976_1","1","0","0.172308317","2.444110257","2.444110257"
"1308","QH_tailings_Scaff1119240_1","7","0.685507651","0.449766115571429","1.04758280357143","7.333079625"
"1309","QH_tailings_Scaff1185827_1","1","0","0.119024826","1.015632693","1.015632693"
"1310","QH_tailings_Scaff1188261_6","1","0","0.038755346","4.777666584","4.777666584"
"1311","QH_tailings_Scaff1223470_12","7","0.471415233","0.265636794714286","2.535931253","17.751518771"
"1312","QH_tailings_Scaff1309864_1","5","0.549470615","0.2664342762","2.3368389296","11.684194648"
"1313","QH_tailings_Scaff1428083_1","4","0.463968084","0.34072526875","1.61930636825","6.477225473"
"1314","QH_tailings_Scaff1442682_1","1","0","0.172308317","3.350064728","3.350064728"
"1315","QH_tailings_Scaff1479552_1","1","0","0.038755346","4.068231374","4.068231374"
"1316","QH_tailings_Scaff1752167_1","1","0","0.038755346","4.409938724","4.409938724"
"1317","QH_tailings_Scaff1784030_1","10","0.624790717","0.4182148759","0.7711689252","7.711689252"
"1318","SC_Gr_Scaff0033092_1","3","0.241909737","0.429457749666667","1.273231492","3.819694476"
"1319","SC_Gr_Scaff0103751_1","2","0.232815935","0.3876238265","1.821761184","3.643522368"
"1320","SC_Gr_Scaff0213493_1","4","0.238298813","0.4277539625","1.371948658","5.487794632"
"1321","SC_Gr_Scaff0352852_1","25","0.559052802","0.40087471016","3.59987141528","89.996785382"
"1322","SC_Gr_Scaff0530791_1","1","0","0.509514672","2.600783087","2.600783087"
"1323","SC_Gr_Scaff1214372_1","1","0","0.271215859","3.150138862","3.150138862"
"1324","SC_Gr_Scaff1284353_1","20","0.48821729","0.4387816865","1.78071917055","35.614383411"
"1325","SC_Gr_Scaff1458150_4","24","0.487785511","0.405579911583333","1.65065373670833","39.615689681"
"1326","SC_Gr_Scaff1721811_1","9","0.35704371","0.445927845888889","1.16477286844444","10.482955816"
"1327","SC_Gr_Scaff1823328_2","1","0","0.271215859","6.24892361","6.24892361"
"1328","SC_Gr_Scaff1877312_1","3","0.238298813","0.428254108333333","0.836598107","2.509794321"
"1329","SC_Gr_Scaff1895593_2","3","0.238298813","0.428254108333333","1.442020883","4.326062649"
"1330","SC_Gr_Scaff2355018_1","12","0.379315575","0.404178439583333","1.77790437466667","21.334852496"
"1331","SC_Gr_Scaff2511780_1","16","0.464939886","0.40643341425","1.9568377403125","31.309403845"
"1332","SC_Gr_Scaff2516871_1","2","0.232815935","0.3876238265","8.2092762025","16.418552405"
"1333","SC_Gr_Scaff2546283_1","12","0.369040614","0.3817249035","0.386231137416667","4.634773649"
"1334","SC_Gr_Scaff2555252_1","2","0.029207363","0.5186354755","1.5738973935","3.147794787"
"1335","SC_Gr_Scaff3228165_1","6","0.369040614","0.301855855666667","0.7625685095","4.575411057"
"1336","SC_Gr_Scaff3792314_1","3","0.238298813","0.428254108333333","0.725110673333333","2.17533202"
"1337","SC_Gr_Scaff3888450_1","1","0","0.504031794","3.127279015","3.127279015"
"1338","SC_Gr_Scaff4085695_1","3","0.238298813","0.428254108333333","0.837024879","2.511074637"
"1339","SC_Gr_Scaff4229306_1","3","0.232815935","0.377812359666667","1.57044104233333","4.711323127"
"1340","SC_Gr_Scaff4580200_1","6","0.369040614","0.2985359545","0.910435392333333","5.462612354"
"1341","SC_Gr_Scaff4607699_1","3","0.238298813","0.428254108333333","0.621444304333333","1.864332913"
"1342","SC_Gr_Scaff4753505_1","1","0","0.271215859","3.168161249","3.168161249"
"1343","SC_Gr_Scaff4814493_1","9","0.551562373","0.393993947666667","2.06607140155556","18.594642614"
"1344","SC_Gr_Scaff5319044_1","1","0","0.504031794","4.294835925","4.294835925"
"1345","XJ_D_Scaff0035080_2","5","0.109345362","0.113273649","2.4257360666","12.128680333"
"1346","XJ_D_Scaff0422136_1","2","0.014657724","0.152079938","2.2622623215","4.524524643"
"1347","XJ_D_Scaff1052212_1","6","0.238465142","0.421215107166667","0.713726968","4.282361808"
"1348","XJ_D_Scaff1238053_1","1","0","0.144751076","5.362547125","5.362547125"
"1349","XJ_D_Scaff3241236_1","3","0.094687638","0.0862344296666667","1.40169896","4.20509688"
"1350","XJ_D_Scaff3602575_1","3","0.365558055","0.271489669","0.483413309666667","1.450239929"
"1351","XJ_D_Scaff3845539_1","11","0.693752105","0.35218376","0.523867643363636","5.762544077"
"1352","XJ_D_Scaff4006386_1","2","0.014657724","0.152079938","3.4591553795","6.918310759"
"1353","XJ_D_Scaff4192666_1","2","0.070245847","0.1798739995","2.091319667","4.182639334"
"1354","XJ_D_Scaff5171920_1","10","0.678306297","0.3505373022","0.2788206403","2.788206403"
"1355","XJ_D_Scaff6029982_1","6","0.381261705","0.3341944075","1.33905889266667","8.034353356"
"1356","XJ_D_Scaff6110296_1","4","0.427530102","0.2561743025","5.51340358475","22.053614339"
"1357","XJ_D_Scaff6127492_1","2","0.014657724","0.152079938","1.431325649","2.862651298"
"1358","XJ_D_Scaff6129112_1","3","0.101455937","0.462776748666667","0.536482972333333","1.609448917"
"1359","XJ_D_Scaff6359061_1","1","0","0.144751076","3.012938112","3.012938112"
"1360","XJ_D_Scaff6414781_1","3","0.427530102","0.292147018","1.50754747266667","4.522642418"
"1361","XJ_D_Scaff6778907_1","5","0.336916048","0.2606076614","0.7561591282","3.780795641"
"1362","XJ_D_Scaff6964980_1","5","0.264102118","0.2496501086","1.653435845","8.267179225"
"1363","XJ_D_Scaff7141435_1","2","0.060314727","0.4390105575","1.1531531495","2.306306299"
"1364","XJ_D_Scaff7986835_1","18","0.475949343","0.30660605","0.840078128277778","15.121406309"
"1365","XJ_Go_Scaff0004207_1","5","0.229040108","0.4052813092","1.0468776208","5.234388104"
"1366","XJ_Go_Scaff0205053_1","1","0","0.117589438","3.389333442","3.389333442"
"1367","XJ_Go_Scaff1468430_1","8","0.266210457","0.355609925","0.684455612125","5.475644897"
"1368","XJ_Go_Scaff1627722_2","8","0.364672499","0.342410832625","1.2868341545","10.294673236"
"1369","XJ_Go_Scaff2103517_1","8","0.485983939","0.400492067","1.065191934875","8.521535479"
"1370","XJ_Go_Scaff2304538_1","4","0.238465142","0.3589832675","0.8815548675","3.52621947"
"1371","XJ_Go_Scaff2858271_1","3","0.229040108","0.382795143666667","1.04366321566667","3.130989647"
"1372","XJ_Go_Scaff3272708_1","5","0.269881869","0.3328637334","0.7658276156","3.829138078"
"1373","XJ_Go_Scaff3285880_1","2","0.058374992","0.146776934","2.15541698","4.31083396"
"1374","XJ_Go_Scaff4048249_1","11","0.385920559","0.347384188909091","0.771335927909091","8.484695207"
"1375","XJ_Go_Scaff4058045_1","16","0.415237279","0.25439161875","2.5012106656875","40.019370651"
"1376","XJ_Go_Scaff4264723_1","16","0.475949343","0.3205860080625","0.732746445625","11.72394313"
"1377","XJ_Go_Scaff4492986_1","2","0.200612804","0.425706379","1.5056305745","3.011261149"
"1378","XJ_Go_Scaff5707394_1","3","0.229040108","0.382795143666667","0.709700863","2.129102589"
"1379","XJ_Gr_Scaff0418467_1","17","0.520674656","0.385571654294118","1.07269297158824","18.235780517"
"1380","XJ_Gr_Scaff0962413_6","2","0.079019668","0.150285336","5.6731396725","11.346279345"
"1381","XJ_Gr_Scaff1110120_2","4","0.417629251","0.522602153","1.80837905025","7.233516201"
"1382","XJ_Gr_Scaff1206134_1","4","0.152221597","0.23117864375","1.23476071275","4.939042851"
"1383","XJ_Gr_Scaff1235021_1","3","0.28818529","0.280555159666667","1.05283770533333","3.158513116"
"1384","XJ_Gr_Scaff1487519_2","4","0.128599009","0.222971341","2.03917807975","8.156712319"
